NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJV_GEMIDDELD	SJV_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Prinses Beatrixstraat"	"4332XK"	"4332XK"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	1333	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Prinses Beatrixstraat"	"4332XL"	"4332XL"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	15	100,00	100,00	100,00	"1x35"	1797	13,33	6,67
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Prinses Beatrixstraat"	"4332XL"	"4332XL"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	1464	0,00	10,00
"8716902000001"	"Enduris Netgebied"	"Nassaulaan"	"4332XM"	"4332XM"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	22	100,00	100,00	72,73	"1x35"	3380	4,55	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"NASSAULN"	"4332XM"	"4332XM"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	22	100,00	81,82	100,00	"G4"	679	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nassaulaan"	"4332XN"	"4332XN"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	16	100,00	100,00	93,75	"1x35"	1752	6,25	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nassaulaan"	"4332XN"	"4332XN"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	824	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nassaulaan"	"4332XP"	"4332XP"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	17	100,00	100,00	100,00	"1x35"	1523	5,88	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nassaulaan"	"4332XP"	"4332XP"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	885	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nassaulaan"	"4332XR"	"4332XR"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	17	100,00	100,00	94,12	"1x35"	1633	23,53	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nassaulaan"	"4332XR"	"4332XR"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1070	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nassaulaan"	"4332XS"	"4332XS"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	67	100,00	100,00	92,54	"1x35"	1749	8,96	1,49
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nassaulaan"	"4332XS"	"4332XS"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	70	100,00	94,29	100,00	"G4"	743	0,00	1,43
"8716902000001"	"Enduris Netgebied"	"Fazantenhof"	"4332XT"	"4332XT"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	147	100,00	98,64	82,31	"1x35"	4818	1,36	0,68
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Fazantenhof"	"4332XT"	"4332XT"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	146	100,00	97,95	97,95	"G4"	1201	0,00	0,68
"8716902000001"	"Enduris Netgebied"	"Nassaulaan"	"4332XV"	"4332XZ"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	22	100,00	100,00	45,45	"1x35"	7531	63,64	27,27
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nassaulaan"	"4332XV"	"4333AA"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	32	100,00	100,00	71,88	"G4"	2567	0,00	18,75
"8716902000001"	"Enduris Netgebied"	"Wegje van Blok"	"4333AA"	"4333AA"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	19	100,00	100,00	73,68	"1x35"	2801	42,11	0,00
"8716902000001"	"Enduris Netgebied"	"Noordsingel"	"4333AB"	"4333AB"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	17	100,00	100,00	82,35	"1x35"	2730	29,41	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordsingel"	"4333AB"	"4333AB"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	17	100,00	100,00	82,35	"G4"	1850	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Noordsingel"	"4333AC"	"4333AC"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	70	64,29	97,14	88,57	"1x35"	2847	38,57	77,14
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordsingel"	"4333AC"	"4333AC"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	69	100,00	98,55	98,55	"G4"	1581	0,00	75,36
"8716902000001"	"Enduris Netgebied"	"Noordsingel"	"4333AE"	"4333AE"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	22	100,00	100,00	72,73	"1x35"	3076	27,27	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordsingel"	"4333AE"	"4333AE"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	22	100,00	100,00	86,36	"G4"	2140	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Laan van Nieuwenhove"	"4333AG"	"4333AG"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	17	100,00	100,00	52,94	"1x35"	3305	41,18	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Laan van Nieuwenhove"	"4333AG"	"4333AG"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	17	100,00	100,00	82,35	"G4"	2435	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Park van Nieuwenhove"	"4333AH"	"4333AK"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	24	100,00	100,00	83,33	"1x35"	3330	29,17	8,33
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Park van Nieuwenhove"	"4333AH"	"4333AK"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	24	100,00	100,00	79,17	"G4"	1941	0,00	8,33
"8716902000001"	"Enduris Netgebied"	"Nadorstweg"	"4333AL"	"4333AL"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	12	91,67	100,00	75,00	"1x35"	3713	33,33	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nadorstweg"	"4333AL"	"4333AL"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	12	100,00	100,00	83,33	"G4"	1824	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nadorstweg"	"4333AM"	"4333AM"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	18	94,44	94,44	50,00	"3x25"	4685	44,44	5,56
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nadorstweg"	"4333AM"	"4333AM"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	15	100,00	93,33	93,33	"G4"	2229	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nadorstweg"	"4333AN"	"4333AN"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	16	100,00	93,75	62,50	"1x35"	3267	31,25	6,25
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nadorstweg"	"4333AN"	"4333AN"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	1648	0,00	6,67
"8716902000001"	"Enduris Netgebied"	"Nieuwenhovenseweg"	"4333AP"	"4333AP"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	22	100,00	90,91	45,45	"1x35"	4888	36,36	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwenhovenseweg"	"4333AP"	"4333AP"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	20	100,00	100,00	95,00	"G4"	2228	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Gerrit van der Veenstr"	"4333AR"	"4333AV"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	32	100,00	100,00	71,88	"1x35"	3663	34,38	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Gerrit van der Veenstr"	"4333AR"	"4333AV"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	32	100,00	100,00	78,13	"G4"	1962	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Sir Winston Churchillln"	"4333BA"	"4333BA"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	13	100,00	100,00	61,54	"1x35"	3867	23,08	7,69
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sir Winston Churchillln"	"4333BA"	"4333BA"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	13	100,00	100,00	61,54	"G4"	2268	0,00	7,69
"8716902000001"	"Enduris Netgebied"	"Sir Winston Churchillln"	"4333BB"	"4333BE"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	27	100,00	92,59	66,67	"1x35"	3166	33,33	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sir Winston Churchillln"	"4333BB"	"4333BB"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	10	100,00	100,00	70,00	"G6"	3593	0,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sir Winston Churchillln"	"4333BC"	"4333BE"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	18	100,00	88,89	83,33	"G4"	1840	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Gerbrandijlaan"	"4333BG"	"4333BG"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	27	100,00	100,00	81,48	"1x35"	2331	22,22	3,70
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Gerbrandijlaan"	"4333BG"	"4333BG"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	25	100,00	100,00	100,00	"G4"	1548	0,00	4,00
"8716902000001"	"Enduris Netgebied"	"Gerbrandijlaan"	"4333BH"	"4333BH"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	21	100,00	100,00	71,43	"1x35"	3281	23,81	4,76
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Gerbrandijlaan"	"4333BH"	"4333BH"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1628	0,00	5,00
"8716902000001"	"Enduris Netgebied"	"Gerbrandijlaan"	"4333BJ"	"4333BJ"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	58	100,00	96,55	98,28	"1x35"	1732	5,17	5,17
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Gerbrandijlaan"	"4333BJ"	"4333BN"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	24	100,00	95,83	91,67	"G4"	2622	0,00	4,17
"8716902000001"	"Enduris Netgebied"	"Gerbrandijlaan"	"4333BK"	"4333BK"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	20	100,00	100,00	95,00	"3x25"	4329	95,00	5,00
"8716902000001"	"Enduris Netgebied"	"Gerbrandijlaan"	"4333BL"	"4333BL"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	36	100,00	94,44	100,00	"3x25"	2434	94,44	0,00
"8716902000001"	"Enduris Netgebied"	"Gerbrandijlaan"	"4333BM"	"4333BM"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	27	100,00	100,00	96,30	"3x25"	3596	100,00	3,70
"8716902000001"	"Enduris Netgebied"	"Veldm Montgomerylaan"	"4333BN"	"4333BN"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	22	100,00	95,45	100,00	"1x35"	2437	4,55	4,55
"8716902000001"	"Enduris Netgebied"	"Generaal Eisenhowerlaan"	"4333BP"	"4333BR"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	21	100,00	100,00	66,67	"1x35"	3622	38,10	9,52
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Generaal Eisenhowerlaan"	"4333BP"	"4333BR"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	20	100,00	100,00	75,00	"G4"	1864	0,00	10,00
"8716902000001"	"Enduris Netgebied"	"Generaal Eisenhowerlaan"	"4333BS"	"4333BS"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	17	100,00	100,00	88,24	"1x35"	3645	23,53	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Generaal Eisenhowerlaan"	"4333BS"	"4333BS"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	1840	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Generaal Simondsstraat"	"4333BT"	"4333BV"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	27	100,00	100,00	51,85	"1x35"	3499	44,44	18,52
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Generaal Simondsstraat"	"4333BT"	"4333BV"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	27	100,00	100,00	88,89	"G4"	2475	0,00	18,52
"8716902000001"	"Enduris Netgebied"	"Gen Hakewill Smithlaan"	"4333BW"	"4333BW"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	11	100,00	90,91	45,45	"1x35"	10127	45,45	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Gen Hakewill Smithlaan"	"4333BW"	"4333BW"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	10	100,00	90,00	40,00	"G16"	5008	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Brandenburglaan"	"4333BX"	"4333BX"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	32	93,75	100,00	84,38	"1x35"	4317	87,50	6,25
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Brandenburglaan"	"4333BX"	"4333BX"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	31	100,00	100,00	100,00	"G4"	1839	0,00	6,45
"8716902000001"	"Enduris Netgebied"	"Brandenburglaan"	"4333BZ"	"4333BZ"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	30	96,67	100,00	86,67	"1x35"	3945	76,67	10,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Brandenburglaan"	"4333BZ"	"4333BZ"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	29	100,00	100,00	100,00	"G4"	1671	0,00	10,34
"8716902000001"	"Enduris Netgebied"	"Arie van Driellaan"	"4333CA"	"4333CA"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	27	100,00	100,00	66,67	"3x25"	3703	29,63	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Arie van Driellaan"	"4333CA"	"4333CA"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	26	100,00	100,00	80,77	"G4"	1865	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Arie van Driellaan"	"4333CB"	"4333CC"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	19	100,00	100,00	63,16	"1x35"	3675	36,84	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Arie van Driellaan"	"4333CB"	"4333CC"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1938	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Trix Terwindtstraat"	"4333CE"	"4333CE"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	12	100,00	100,00	66,67	"1x35"	3572	41,67	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Trix Terwindtstraat"	"4333CE"	"4333CE"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	12	100,00	100,00	100,00	"G4"	1421	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Trix Terwindtstraat"	"4333CG"	"4333CG"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	32	100,00	100,00	90,63	"1x35"	3263	40,63	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Trix Terwindtstraat"	"4333CG"	"4333CG"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	32	100,00	100,00	100,00	"G4"	1310	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Eduard Vetermanstraat"	"4333CH"	"4333CJ"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	24	100,00	100,00	95,83	"1x35"	2492	20,83	8,33
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Eduard Vetermanstraat"	"4333CH"	"4333CJ"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	24	100,00	100,00	100,00	"G4"	1020	0,00	8,33
"8716902000001"	"Enduris Netgebied"	"Hannie Schaftstraat"	"4333CK"	"4333CK"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	17	100,00	100,00	52,94	"1x35"	3623	41,18	5,88
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Hannie Schaftstraat"	"4333CK"	"4333CK"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	17	100,00	100,00	76,47	"G4"	1807	0,00	5,88
"8716902000001"	"Enduris Netgebied"	"Hannie Schaftstraat"	"4333CL"	"4333CM"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	20	100,00	100,00	65,00	"3x25"	3979	60,00	5,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Hannie Schaftstraat"	"4333CL"	"4333CM"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	20	100,00	100,00	95,00	"G4"	1723	0,00	5,00
"8716902000001"	"Enduris Netgebied"	"Walraven van Hallstraat"	"4333CN"	"4333CP"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	22	100,00	100,00	68,18	"1x35"	3205	31,82	4,55
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Walraven van Hallstraat"	"4333CN"	"4333CP"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	22	100,00	100,00	72,73	"G4"	1964	0,00	4,55
"8716902000001"	"Enduris Netgebied"	"Lodo van Hamelstraat"	"4333CR"	"4333DA"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	61	100,00	100,00	50,82	"1x35"	3541	31,15	4,92
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Lodo van Hamelstraat"	"4333CR"	"4333DA"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	61	100,00	100,00	80,33	"G4"	1976	0,00	4,92
"8716902000001"	"Enduris Netgebied"	"Willem Arondeusstraat"	"4333DB"	"4333DB"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	23	100,00	100,00	100,00	"1x35"	3025	13,04	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Willem Arondeusstraat"	"4333DB"	"4333DB"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	22	100,00	100,00	100,00	"G4"	1284	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Willem Arondeusstraat"	"4333DC"	"4333DC"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	18	100,00	100,00	66,67	"1x35"	2999	50,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Willem Arondeusstraat"	"4333DC"	"4333DC"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	1440	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Willem Arondeusstraat"	"4333DD"	"4333EA"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	25	100,00	100,00	92,00	"1x35"	3232	20,00	8,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Willem Arondeusstraat"	"4333DD"	"4333EA"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	25	100,00	100,00	96,00	"G4"	2092	0,00	8,00
"8716902000001"	"Enduris Netgebied"	"Jan van Hoofkwartier"	"4333EB"	"4333EB"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	14	92,86	100,00	78,57	"1x35"	4003	71,43	7,14
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Jan van Hoofkwartier"	"4333EB"	"4333EB"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1814	0,00	7,14
"8716902000001"	"Enduris Netgebied"	"Jan van Hoofkwartier"	"4333EC"	"4333EC"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	16	100,00	100,00	75,00	"1x35"	2982	37,50	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Jan van Hoofkwartier"	"4333EC"	"4333EC"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1765	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Johannes Postkwartier"	"4333ED"	"4333ED"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	12	100,00	100,00	100,00	"1x35"	3417	41,67	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Johannes Postkwartier"	"4333ED"	"4333ED"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	12	100,00	100,00	100,00	"G4"	1695	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Johannes Postkwartier"	"4333EE"	"4333EE"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	22	90,91	100,00	63,64	"1x35"	3300	50,00	4,55
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Johannes Postkwartier"	"4333EE"	"4333EE"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	22	100,00	100,00	100,00	"G4"	1537	0,00	4,55
"8716902000001"	"Enduris Netgebied"	"Johannes Postkwartier"	"4333EG"	"4333EG"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	16	100,00	100,00	87,50	"1x35"	3342	31,25	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Johannes Postkwartier"	"4333EG"	"4333EG"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1925	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Johannes Postkwartier"	"4333EH"	"4333EH"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	14	100,00	100,00	92,86	"1x35"	3658	21,43	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Johannes Postkwartier"	"4333EH"	"4333EH"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1958	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Kuipers-Rietbergkwartier"	"4333EJ"	"4333EJ"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	16	100,00	100,00	87,50	"1x35"	3982	43,75	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kuipers-Rietbergkwartier"	"4333EJ"	"4333EJ"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1785	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Kuipers-Rietbergkwartier"	"4333EK"	"4333EL"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	21	100,00	100,00	85,71	"1x35"	4113	42,86	9,52
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kuipers-Rietbergkwartier"	"4333EK"	"4333EL"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	21	100,00	100,00	95,24	"G4"	2228	0,00	9,52
"8716902000001"	"Enduris Netgebied"	"Titus Brandsmakwartier"	"4333EM"	"4333EM"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	19	100,00	100,00	84,21	"1x35"	3609	31,58	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Titus Brandsmakwartier"	"4333EM"	"4333EM"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	19	100,00	100,00	57,89	"G4"	1648	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Titus Brandsmakwartier"	"4333EN"	"4333EN"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	17	100,00	100,00	94,12	"1x35"	3061	29,41	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Titus Brandsmakwartier"	"4333EN"	"4333EN"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	1611	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Titus Brandsmakwartier"	"4333EP"	"4333GA"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	25	100,00	100,00	76,00	"1x35"	4235	36,00	4,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Titus Brandsmakwartier"	"4333EP"	"4333GA"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	24	100,00	100,00	87,50	"G4"	1897	0,00	4,17
"8716902000001"	"Enduris Netgebied"	"Noordweg"	"4333GB"	"4333GB"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	20	100,00	100,00	80,00	"1x35"	2870	10,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordweg"	"4333GB"	"4333GB"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	19	100,00	100,00	94,74	"G4"	1734	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Noordweg"	"4333GC"	"4333GC"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	18	100,00	100,00	72,22	"1x35"	3151	27,78	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordweg"	"4333GC"	"4333GC"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	1705	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Noordweg"	"4333GD"	"4333GD"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	20	100,00	100,00	75,00	"1x35"	3313	20,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordweg"	"4333GD"	"4333GD"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	20	100,00	100,00	95,00	"G4"	1962	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Noordweg"	"4333GE"	"4333GE"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	20	100,00	100,00	80,00	"1x35"	3127	35,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordweg"	"4333GE"	"4333GE"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	20	100,00	100,00	85,00	"G4"	1892	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Noordweg"	"4333GG"	"4333GG"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	25	100,00	100,00	84,00	"1x35"	3103	32,00	8,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordweg"	"4333GG"	"4333GG"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	25	100,00	100,00	88,00	"G4"	1918	0,00	8,00
"8716902000001"	"Enduris Netgebied"	"Noordweg"	"4333GH"	"4333GH"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	22	100,00	100,00	100,00	"1x35"	2496	13,64	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordweg"	"4333GH"	"4333GH"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	22	100,00	100,00	100,00	"G4"	1788	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Noordweg"	"4333GJ"	"4333GJ"	"MIDDELBURG"	"NL"	"ELK"	"KVB"	14	57,14	57,14	71,43	"1x35"	1230	14,29	7,14
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordweg"	"4333GJ"	"4333GJ"	"MIDDELBURG"	"NL"	"GAS"	"KVB"	10	80,00	30,00	100,00	"G4"	467	0,00	0,00
