NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJA_GEMIDDELD	SJA_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8716902000001"	"STEDIN ZEELAND"	"Clercqswegje"	"4416BN"	"4416BN"	"KRUININGEN"	"NL"	"ELK"	"KVB"	17	52,94	70,59	70,59	"3x25"	3378,00	70,59	52,94
"8717127750009"	"STEDIN ZEELAND"	"Clercqswegje"	"4416BN"	"4416BN"	"KRUININGEN"	"NL"	"GAS"	"KVB"	11	100,00	63,64	72,73	"G4"	2042,09	0,00	45,45
"8716902000001"	"STEDIN ZEELAND"	"Burg Vogelaarstraat"	"4416BP"	"4416BP"	"KRUININGEN"	"NL"	"ELK"	"KVB"	21	66,67	100,00	80,95	"3x25"	3329,10	85,71	85,71
"8717127750009"	"STEDIN ZEELAND"	"Burg Vogelaarstraat"	"4416BP"	"4416BP"	"KRUININGEN"	"NL"	"GAS"	"KVB"	21	100,00	100,00	90,48	"G4"	1215,76	0,00	85,71
"8716902000001"	"STEDIN ZEELAND"	"Snellemarkt"	"4416BR"	"4416BR"	"KRUININGEN"	"NL"	"ELK"	"KVB"	14	64,29	100,00	64,29	"3x25"	7429,43	92,86	92,86
"8717127750009"	"STEDIN ZEELAND"	"Snellemarkt"	"4416BR"	"4416BR"	"KRUININGEN"	"NL"	"GAS"	"KVB"	13	100,00	100,00	92,31	"G4"	1330,38	0,00	92,31
"8716902000001"	"STEDIN ZEELAND"	"Voorhoute"	"4416BS"	"4416BS"	"KRUININGEN"	"NL"	"ELK"	"KVB"	10	70,00	90,00	70,00	"3x25"	4986,60	90,00	90,00
"8717127750009"	"STEDIN ZEELAND"	"Voorhoute"	"4416BS"	"4416BS"	"KRUININGEN"	"NL"	"GAS"	"KVB"	10	100,00	90,00	80,00	"G4"	2329,60	0,00	90,00
"8716902000001"	"STEDIN ZEELAND"	"Voorhoute"	"4416BT"	"4416BT"	"KRUININGEN"	"NL"	"ELK"	"KVB"	19	52,63	100,00	63,16	"1x35"	3148,26	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Voorhoute"	"4416BT"	"4416BT"	"KRUININGEN"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1217,58	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Nijverheidstraat"	"4416BV"	"4416BV"	"KRUININGEN"	"NL"	"ELK"	"KVB"	11	36,36	90,91	81,82	"3x25"	3225,55	90,91	81,82
"8717127750009"	"STEDIN ZEELAND"	"Nijverheidstraat"	"4416BV"	"4416BV"	"KRUININGEN"	"NL"	"GAS"	"KVB"	10	100,00	90,00	80,00	"G4"	1407,20	0,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"Nijverheidstraat"	"4416BW"	"4416BW"	"KRUININGEN"	"NL"	"ELK"	"KVB"	24	79,17	79,17	66,67	"1x35"	1860,88	83,33	66,67
"8717127750009"	"STEDIN ZEELAND"	"Nijverheidstraat"	"4416BW"	"4416BW"	"KRUININGEN"	"NL"	"GAS"	"KVB"	19	100,00	78,95	100,00	"G4"	1141,68	0,00	68,42
"8716902000001"	"STEDIN ZEELAND"	"Molenmeet"	"4416BX"	"4416BX"	"KRUININGEN"	"NL"	"ELK"	"KVB"	16	50,00	100,00	62,50	"3x25"	3030,94	93,75	93,75
"8717127750009"	"STEDIN ZEELAND"	"Molenmeet"	"4416BX"	"4416BX"	"KRUININGEN"	"NL"	"GAS"	"KVB"	15	100,00	100,00	93,33	"G4"	1232,00	0,00	86,67
"8716902000001"	"STEDIN ZEELAND"	"Molenmeet"	"4416BZ"	"4416CA"	"KRUININGEN"	"NL"	"ELK"	"KVB"	29	82,76	100,00	51,72	"3x25"	1260,66	86,21	86,21
"8717127750009"	"STEDIN ZEELAND"	"Molenmeet"	"4416BZ"	"4416CA"	"KRUININGEN"	"NL"	"GAS"	"KVB"	27	100,00	100,00	100,00	"G4"	671,48	0,00	88,89
"8716902000001"	"STEDIN ZEELAND"	"Slagveldstraat"	"4416CB"	"4416CB"	"KRUININGEN"	"NL"	"ELK"	"KVB"	28	39,29	100,00	67,86	"3x25"	3460,64	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Slagveldstraat"	"4416CB"	"4416CB"	"KRUININGEN"	"NL"	"GAS"	"KVB"	28	100,00	100,00	100,00	"G4"	1030,46	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Slagveldstraat"	"4416CC"	"4416CC"	"KRUININGEN"	"NL"	"ELK"	"KVB"	34	64,71	85,29	47,06	"3x25"	2804,62	82,35	82,35
"8717127750009"	"STEDIN ZEELAND"	"Slagveldstraat"	"4416CC"	"4416CC"	"KRUININGEN"	"NL"	"GAS"	"KVB"	24	100,00	83,33	87,50	"G4"	1022,92	0,00	83,33
"8716902000001"	"STEDIN ZEELAND"	"Korteviele"	"4416CD"	"4416CD"	"KRUININGEN"	"NL"	"ELK"	"KVB"	12	33,33	100,00	66,67	"1x35"	1704,08	83,33	83,33
"8717127750009"	"STEDIN ZEELAND"	"Korteviele"	"4416CD"	"4416CD"	"KRUININGEN"	"NL"	"GAS"	"KVB"	12	100,00	100,00	91,67	"G4"	916,58	0,00	83,33
"8716902000001"	"STEDIN ZEELAND"	"Langeviele"	"4416CE"	"4416CE"	"KRUININGEN"	"NL"	"ELK"	"KVB"	58	74,14	100,00	50,00	"1x35"	3223,26	98,28	98,28
"8717127750009"	"STEDIN ZEELAND"	"Langeviele"	"4416CE"	"4416CE"	"KRUININGEN"	"NL"	"GAS"	"KVB"	57	100,00	100,00	100,00	"G4"	1008,95	0,00	96,49
"8716902000001"	"STEDIN ZEELAND"	"Langeviele"	"4416CG"	"4416CG"	"KRUININGEN"	"NL"	"ELK"	"KVB"	20	75,00	100,00	85,00	"1x35"	2255,95	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Langeviele"	"4416CG"	"4416CG"	"KRUININGEN"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	825,37	0,00	94,74
"8716902000001"	"STEDIN ZEELAND"	"Achterstraat"	"4416CH"	"4416CK"	"KRUININGEN"	"NL"	"ELK"	"KVB"	32	65,63	100,00	56,25	"1x35"	3083,44	93,75	93,75
"8717127750009"	"STEDIN ZEELAND"	"Achterstraat"	"4416CH"	"4416CK"	"KRUININGEN"	"NL"	"GAS"	"KVB"	31	100,00	100,00	100,00	"G4"	859,26	0,00	87,10
"8716902000001"	"STEDIN ZEELAND"	"Henry Dunantstraat"	"4416CL"	"4416CL"	"KRUININGEN"	"NL"	"ELK"	"KVB"	20	75,00	100,00	75,00	"1x35"	2258,10	85,00	85,00
"8717127750009"	"STEDIN ZEELAND"	"Henry Dunantstraat"	"4416CL"	"4416CL"	"KRUININGEN"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1037,90	0,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"Henry Dunantstraat"	"4416CM"	"4416CM"	"KRUININGEN"	"NL"	"ELK"	"KVB"	18	33,33	94,44	61,11	"1x35"	1457,00	88,89	88,89
"8717127750009"	"STEDIN ZEELAND"	"Henry Dunantstraat"	"4416CM"	"4416CM"	"KRUININGEN"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	914,76	0,00	88,24
"8716902000001"	"STEDIN ZEELAND"	"Henry Dunantstraat"	"4416CN"	"4416CN"	"KRUININGEN"	"NL"	"ELK"	"KVB"	17	64,71	100,00	70,59	"1x35"	2714,06	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Henry Dunantstraat"	"4416CN"	"4416CN"	"KRUININGEN"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	1004,18	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Eindje de Rondte"	"4416CP"	"4416CR"	"KRUININGEN"	"NL"	"ELK"	"KVB"	22	45,45	100,00	86,36	"3x25"	5029,45	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Eindje de Rondte"	"4416CP"	"4416CP"	"KRUININGEN"	"NL"	"GAS"	"KVB"	10	100,00	90,00	90,00	"G4"	857,80	0,00	90,00
"8717127750009"	"STEDIN ZEELAND"	"Eindje de Rondte"	"4416CR"	"4416CR"	"KRUININGEN"	"NL"	"GAS"	"KVB"	13	100,00	92,31	100,00	"G4"	1189,77	0,00	92,31
"8716902000001"	"STEDIN ZEELAND"	"Eindje de Rondte"	"4416CS"	"4416CS"	"KRUININGEN"	"NL"	"ELK"	"KVB"	23	47,83	95,65	69,57	"3x25"	5139,74	95,65	95,65
"8717127750009"	"STEDIN ZEELAND"	"Eindje de Rondte"	"4416CS"	"4416CS"	"KRUININGEN"	"NL"	"GAS"	"KVB"	21	100,00	95,24	95,24	"G4"	999,90	0,00	95,24
"8716902000001"	"STEDIN ZEELAND"	"Eindje de Rondte"	"4416CT"	"4416CT"	"KRUININGEN"	"NL"	"ELK"	"KVB"	12	58,33	91,67	75,00	"1x35"	1888,75	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Eindje de Rondte"	"4416CT"	"4416CT"	"KRUININGEN"	"NL"	"GAS"	"KVB"	12	100,00	91,67	100,00	"G4"	1363,58	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Dirk Jan Blomstraat"	"4416CV"	"4416CV"	"KRUININGEN"	"NL"	"ELK"	"KVB"	31	41,94	96,77	58,06	"1x35"	1626,55	90,32	90,32
"8717127750009"	"STEDIN ZEELAND"	"Dirk Jan Blomstraat"	"4416CV"	"4416CV"	"KRUININGEN"	"NL"	"GAS"	"KVB"	29	100,00	100,00	93,10	"G4"	946,34	0,00	96,55
"8716902000001"	"STEDIN ZEELAND"	"Albert Schweitzerstraat"	"4416CW"	"4416CX"	"KRUININGEN"	"NL"	"ELK"	"KVB"	29	20,69	100,00	58,62	"3x25"	1950,86	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Albert Schweitzerstraat"	"4416CW"	"4416CX"	"KRUININGEN"	"NL"	"GAS"	"KVB"	29	100,00	100,00	100,00	"G4"	1101,10	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Marie Curiestraat"	"4416CZ"	"4416CZ"	"KRUININGEN"	"NL"	"ELK"	"KVB"	15	40,00	100,00	60,00	"1x35"	2473,53	93,33	93,33
"8717127750009"	"STEDIN ZEELAND"	"Marie Curiestraat"	"4416CZ"	"4416CZ"	"KRUININGEN"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	1062,27	0,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"Edisonstraat"	"4416DA"	"4416DA"	"KRUININGEN"	"NL"	"ELK"	"KVB"	12	58,33	100,00	58,33	"3x25"	3066,00	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Edisonstraat"	"4416DA"	"4416DA"	"KRUININGEN"	"NL"	"GAS"	"KVB"	12	100,00	100,00	100,00	"G4"	1127,83	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Edisonstraat"	"4416DB"	"4416DB"	"KRUININGEN"	"NL"	"ELK"	"KVB"	13	7,69	100,00	53,85	"3x25"	2101,46	92,31	92,31
"8717127750009"	"STEDIN ZEELAND"	"Edisonstraat"	"4416DB"	"4416DB"	"KRUININGEN"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	1047,23	0,00	92,31
"8716902000001"	"STEDIN ZEELAND"	"Fahrenheitstraat"	"4416DC"	"4416DC"	"KRUININGEN"	"NL"	"ELK"	"KVB"	25	28,00	100,00	72,00	"3x25"	2906,48	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Fahrenheitstraat"	"4416DC"	"4416DC"	"KRUININGEN"	"NL"	"GAS"	"KVB"	25	100,00	96,00	100,00	"G4"	1198,12	0,00	96,00
"8716902000001"	"STEDIN ZEELAND"	"Fahrenheitstraat"	"4416DD"	"4416DD"	"KRUININGEN"	"NL"	"ELK"	"KVB"	11	27,27	100,00	81,82	"3x25"	2702,82	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Fahrenheitstraat"	"4416DD"	"4416DD"	"KRUININGEN"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	1159,36	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Marconistraat"	"4416DE"	"4416DE"	"KRUININGEN"	"NL"	"ELK"	"KVB"	35	85,71	97,14	54,29	"3x25"	3816,00	91,43	91,43
"8717127750009"	"STEDIN ZEELAND"	"Marconistraat"	"4416DE"	"4416DE"	"KRUININGEN"	"NL"	"GAS"	"KVB"	33	100,00	96,97	93,94	"G4"	1017,73	0,00	93,94
"8716902000001"	"STEDIN ZEELAND"	"Marconistraat"	"4416DH"	"4416DH"	"KRUININGEN"	"NL"	"ELK"	"KVB"	22	63,64	100,00	54,55	"1x35"	2493,68	95,45	95,45
"8717127750009"	"STEDIN ZEELAND"	"Marconistraat"	"4416DH"	"4416DH"	"KRUININGEN"	"NL"	"GAS"	"KVB"	21	100,00	100,00	100,00	"G4"	926,90	0,00	95,24
"8716902000001"	"STEDIN ZEELAND"	"Huygensstraat"	"4416DJ"	"4416DJ"	"KRUININGEN"	"NL"	"ELK"	"KVB"	13	23,08	100,00	92,31	"1x35"	2567,31	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Huygensstraat"	"4416DJ"	"4416DJ"	"KRUININGEN"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	794,15	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Huygensstraat"	"4416DK"	"4416DK"	"KRUININGEN"	"NL"	"ELK"	"KVB"	13	46,15	100,00	53,85	"1x35"	2592,69	92,31	92,31
"8717127750009"	"STEDIN ZEELAND"	"Huygensstraat"	"4416DK"	"4416DK"	"KRUININGEN"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	862,38	0,00	92,31
"8716902000001"	"STEDIN ZEELAND"	"Torricellistraat"	"4416DL"	"4416DL"	"KRUININGEN"	"NL"	"ELK"	"KVB"	23	13,04	100,00	65,22	"1x35"	1837,96	86,96	86,96
"8717127750009"	"STEDIN ZEELAND"	"Torricellistraat"	"4416DL"	"4416DL"	"KRUININGEN"	"NL"	"GAS"	"KVB"	23	100,00	100,00	100,00	"G4"	977,57	0,00	86,96
"8716902000001"	"STEDIN ZEELAND"	"Torricellistraat"	"4416DM"	"4416DM"	"KRUININGEN"	"NL"	"ELK"	"KVB"	23	30,43	100,00	100,00	"3x25"	2383,70	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Torricellistraat"	"4416DM"	"4416DM"	"KRUININGEN"	"NL"	"GAS"	"KVB"	22	100,00	100,00	100,00	"G4"	1193,68	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Braillestraat"	"4416DN"	"4416DN"	"KRUININGEN"	"NL"	"ELK"	"KVB"	20	50,00	100,00	85,00	"3x25"	2643,30	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Braillestraat"	"4416DN"	"4416DN"	"KRUININGEN"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	998,85	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Rontgenstraat"	"4416DP"	"4416DP"	"KRUININGEN"	"NL"	"ELK"	"KVB"	20	45,00	100,00	100,00	"3x25"	3188,60	95,00	95,00
"8717127750009"	"STEDIN ZEELAND"	"Rontgenstraat"	"4416DP"	"4416DP"	"KRUININGEN"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1543,55	0,00	95,00
"8716902000001"	"STEDIN ZEELAND"	"Van Leeuwenhoeklaan"	"4416DR"	"4416DR"	"KRUININGEN"	"NL"	"ELK"	"KVB"	42	45,24	88,10	92,86	"3x25"	4158,48	88,10	85,71
"8717127750009"	"STEDIN ZEELAND"	"Van Leeuwenhoeklaan"	"4416DR"	"4416DR"	"KRUININGEN"	"NL"	"GAS"	"KVB"	33	100,00	96,97	96,97	"G4"	848,30	0,00	93,94
"8716902000001"	"STEDIN ZEELAND"	"Newtonlaan"	"4416DS"	"4416DS"	"KRUININGEN"	"NL"	"ELK"	"KVB"	20	40,00	95,00	75,00	"3x25"	4072,50	95,00	95,00
"8717127750009"	"STEDIN ZEELAND"	"Newtonlaan"	"4416DS"	"4416DS"	"KRUININGEN"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	1313,12	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Voltalaan"	"4416DT"	"4416DT"	"KRUININGEN"	"NL"	"ELK"	"KVB"	13	46,15	100,00	69,23	"3x25"	3774,54	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Voltalaan"	"4416DT"	"4416DT"	"KRUININGEN"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	429,92	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Montessoristraat"	"4416EA"	"4416EA"	"KRUININGEN"	"NL"	"ELK"	"KVB"	10	50,00	100,00	60,00	"3x25"	4114,80	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Montessoristraat"	"4416EA"	"4416EA"	"KRUININGEN"	"NL"	"GAS"	"KVB"	10	100,00	100,00	90,00	"G4"	1110,90	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Pasteurstraat"	"4416EB"	"4416EB"	"KRUININGEN"	"NL"	"ELK"	"KVB"	34	82,35	91,18	52,94	"1x35"	1658,50	88,24	88,24
"8717127750009"	"STEDIN ZEELAND"	"Pasteurstraat"	"4416EB"	"4416EB"	"KRUININGEN"	"NL"	"GAS"	"KVB"	30	100,00	100,00	100,00	"G4"	788,57	0,00	96,67
"8716902000001"	"STEDIN ZEELAND"	"Nobelstraat"	"4416EC"	"4416ED"	"KRUININGEN"	"NL"	"ELK"	"KVB"	28	35,71	100,00	71,43	"1x35"	2423,50	85,71	85,71
"8717127750009"	"STEDIN ZEELAND"	"Nobelstraat"	"4416EC"	"4416ED"	"KRUININGEN"	"NL"	"GAS"	"KVB"	27	100,00	100,00	100,00	"G4"	1280,93	0,00	85,19
"8716902000001"	"STEDIN ZEELAND"	"Hugo de Grootstraat"	"4416EE"	"4416EE"	"KRUININGEN"	"NL"	"ELK"	"KVB"	26	26,92	100,00	84,62	"3x25"	2890,46	96,15	96,15
"8717127750009"	"STEDIN ZEELAND"	"Hugo de Grootstraat"	"4416EE"	"4416EE"	"KRUININGEN"	"NL"	"GAS"	"KVB"	26	100,00	100,00	100,00	"G4"	1317,12	0,00	96,15
"8716902000001"	"STEDIN ZEELAND"	"Hugo de Grootstraat"	"4416EG"	"4416EH"	"KRUININGEN"	"NL"	"ELK"	"KVB"	31	35,48	100,00	87,10	"3x25"	2435,03	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Hugo de Grootstraat"	"4416EG"	"4416EH"	"KRUININGEN"	"NL"	"GAS"	"KVB"	31	100,00	100,00	100,00	"G4"	1082,19	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Boerhaavestraat"	"4416EJ"	"4416EJ"	"KRUININGEN"	"NL"	"ELK"	"KVB"	12	16,67	100,00	58,33	"3x25"	2114,92	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Boerhaavestraat"	"4416EJ"	"4416EJ"	"KRUININGEN"	"NL"	"GAS"	"KVB"	12	100,00	100,00	91,67	"G4"	1056,00	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Boerhaavestraat"	"4416EK"	"4416EL"	"KRUININGEN"	"NL"	"ELK"	"KVB"	23	26,09	100,00	91,30	"3x25"	3525,91	95,65	95,65
"8717127750009"	"STEDIN ZEELAND"	"Boerhaavestraat"	"4416EK"	"4416EL"	"KRUININGEN"	"NL"	"GAS"	"KVB"	23	100,00	86,96	100,00	"G4"	1375,13	0,00	86,96
"8716902000001"	"STEDIN ZEELAND"	"Einsteinstraat"	"4416EM"	"4416EM"	"KRUININGEN"	"NL"	"ELK"	"KVB"	13	30,77	92,31	84,62	"3x25"	4170,85	92,31	92,31
"8717127750009"	"STEDIN ZEELAND"	"Einsteinstraat"	"4416EM"	"4416EM"	"KRUININGEN"	"NL"	"GAS"	"KVB"	12	100,00	91,67	100,00	"G4"	846,67	0,00	91,67
"8716902000001"	"STEDIN ZEELAND"	"Zeemanstraat"	"4416EN"	"4416EN"	"KRUININGEN"	"NL"	"ELK"	"KVB"	10	60,00	100,00	70,00	"1x35"	2897,00	80,00	80,00
"8717127750009"	"STEDIN ZEELAND"	"Zeemanstraat"	"4416EN"	"4416EN"	"KRUININGEN"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	881,90	0,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"Lorentzhof"	"4416EP"	"4416EP"	"KRUININGEN"	"NL"	"ELK"	"KVB"	13	38,46	92,31	92,31	"3x25"	3100,38	92,31	92,31
"8717127750009"	"STEDIN ZEELAND"	"Lorentzhof"	"4416EP"	"4416EP"	"KRUININGEN"	"NL"	"GAS"	"KVB"	12	100,00	91,67	100,00	"G4"	1311,83	0,00	91,67
"8716902000001"	"STEDIN ZEELAND"	"Gracht"	"4416GA"	"4416GA"	"KRUININGEN"	"NL"	"ELK"	"KVB"	11	100,00	100,00	90,91	"3x25"	3387,73	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Gracht"	"4416GA"	"4416GA"	"KRUININGEN"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	816,36	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Aldegonde"	"4416HA"	"4416HB"	"KRUININGEN"	"NL"	"ELK"	"KVB"	38	44,74	76,32	57,89	"3x25"	4876,92	94,74	76,32
"8717127750009"	"STEDIN ZEELAND"	"Schonewal"	"4416HB"	"4416HB"	"KRUININGEN"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1018,95	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Concordia"	"4416HC"	"4416HC"	"KRUININGEN"	"NL"	"ELK"	"KVB"	33	36,36	84,85	81,82	"3x25"	5308,79	90,91	84,85
"8717127750009"	"STEDIN ZEELAND"	"Concordia"	"4416HC"	"4416HC"	"KRUININGEN"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	823,67	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Eenhoorn"	"4416HE"	"4416HE"	"KRUININGEN"	"NL"	"ELK"	"KVB"	15	73,33	100,00	100,00	"3x25"	2535,20	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Eenhoorn"	"4416HE"	"4416HE"	"KRUININGEN"	"NL"	"GAS"	"KVB"	15	100,00	93,33	100,00	"G4"	888,87	0,00	93,33
"8716902000001"	"STEDIN ZEELAND"	"Duinbeek"	"4416HG"	"4416HH"	"KRUININGEN"	"NL"	"ELK"	"KVB"	30	33,33	93,33	46,67	"1x35"	3828,17	96,67	93,33
"8717127750009"	"STEDIN ZEELAND"	"Duinbeek"	"4416HG"	"4416HH"	"KRUININGEN"	"NL"	"GAS"	"KVB"	20	100,00	90,00	100,00	"G4"	674,85	0,00	90,00
"8716902000001"	"STEDIN ZEELAND"	"Bredam"	"4416HJ"	"4416HJ"	"KRUININGEN"	"NL"	"ELK"	"KVB"	45	57,78	88,89	75,56	"1x35"	2373,69	88,89	88,89
"8717127750009"	"STEDIN ZEELAND"	"Bredam"	"4416HJ"	"4416HJ"	"KRUININGEN"	"NL"	"GAS"	"KVB"	39	100,00	100,00	100,00	"G4"	850,49	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Nieuwenhove"	"4416HL"	"4416HL"	"KRUININGEN"	"NL"	"ELK"	"KVB"	16	37,50	81,25	56,25	"1x35"	3658,06	93,75	81,25
"8717127750009"	"STEDIN ZEELAND"	"Nieuwenhove"	"4416HL"	"4416HL"	"KRUININGEN"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	928,08	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Donkervliet"	"4416HN"	"4416HN"	"KRUININGEN"	"NL"	"ELK"	"KVB"	16	56,25	87,50	50,00	"1x35"	4163,69	93,75	87,50
"8717127750009"	"STEDIN ZEELAND"	"Donkervliet"	"4416HN"	"4416HN"	"KRUININGEN"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	943,93	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Gatenisse"	"4416HT"	"4416HT"	"KRUININGEN"	"NL"	"ELK"	"KVB"	24	29,17	83,33	66,67	"1x35"	5400,21	91,67	83,33
"8717127750009"	"STEDIN ZEELAND"	"Gatenisse"	"4416HT"	"4416HT"	"KRUININGEN"	"NL"	"GAS"	"KVB"	16	100,00	87,50	100,00	"G4"	1095,69	0,00	87,50
"8716902000001"	"STEDIN ZEELAND"	"Ravenstein"	"4416HW"	"4416HW"	"KRUININGEN"	"NL"	"ELK"	"KVB"	84	94,05	90,48	69,05	"1x35"	3223,81	89,29	86,90
"8717127750009"	"STEDIN ZEELAND"	"Ravenstein"	"4416HW"	"4416HW"	"KRUININGEN"	"NL"	"GAS"	"KVB"	74	100,00	98,65	100,00	"G4"	561,24	0,00	94,59
"8716902000001"	"STEDIN ZEELAND"	"Overduin"	"4416HZ"	"4416NA"	"KRUININGEN"	"NL"	"ELK"	"KVB"	38	50,00	89,47	71,05	"3x25"	6425,50	94,74	89,47
"8717127750009"	"STEDIN ZEELAND"	"Zandweg"	"4416NA"	"4416NA"	"KRUININGEN"	"NL"	"GAS"	"KVB"	23	100,00	100,00	82,61	"G4"	2976,13	0,00	86,96
"8716902000001"	"STEDIN ZEELAND"	"Zandweg"	"4416NB"	"4416NB"	"KRUININGEN"	"NL"	"ELK"	"KVB"	14	64,29	100,00	78,57	"3x25"	5560,79	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Zandweg"	"4416NB"	"4416NB"	"KRUININGEN"	"NL"	"GAS"	"KVB"	14	100,00	100,00	85,71	"G4"	1610,36	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Zandweg"	"4416NC"	"4416NC"	"KRUININGEN"	"NL"	"ELK"	"KVB"	20	50,00	100,00	70,00	"3x25"	2370,65	95,00	95,00
"8717127750009"	"STEDIN ZEELAND"	"Zandweg"	"4416NC"	"4416NC"	"KRUININGEN"	"NL"	"GAS"	"KVB"	21	100,00	95,24	100,00	"G4"	1061,33	0,00	80,95
"8716902000001"	"STEDIN ZEELAND"	"Hansweertsestraatweg"	"4416ND"	"4416ND"	"KRUININGEN"	"NL"	"ELK"	"KVB"	31	48,39	93,55	70,97	"3x25"	5163,84	90,32	90,32
"8717127750009"	"STEDIN ZEELAND"	"Hansweertsestraatweg"	"4416ND"	"4416ND"	"KRUININGEN"	"NL"	"GAS"	"KVB"	29	100,00	96,55	89,66	"G4"	1673,66	0,00	86,21
"8716902000001"	"STEDIN ZEELAND"	"Eendenpoelweg"	"4416NE"	"4416NH"	"KRUININGEN"	"NL"	"ELK"	"KVB"	22	59,09	90,91	77,27	"3x25"	6247,00	95,45	90,91
"8717127750009"	"STEDIN ZEELAND"	"Eendenpoelweg"	"4416NE"	"4416NJ"	"KRUININGEN"	"NL"	"GAS"	"KVB"	21	100,00	90,48	90,48	"G4"	1391,86	0,00	80,95
