NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJV_GEMIDDELD	SJV_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Brouwpit"	"4365BK"	"4365BK"	"MELISKERKE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	740	0,00	89,47
"8716902000001"	"Enduris Netgebied"	"Molenwerf"	"4365BL"	"4365BL"	"MELISKERKE"	"NL"	"ELK"	"KVB"	10	90,00	100,00	90,00	"3x25"	2984	100,00	100,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Molenwerf"	"4365BL"	"4365BL"	"MELISKERKE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	1084	0,00	100,00
"8716902000001"	"Enduris Netgebied"	"Molenwerf"	"4365BM"	"4365BM"	"MELISKERKE"	"NL"	"ELK"	"KVB"	16	87,50	87,50	50,00	"3x25"	3449	81,25	81,25
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Molenwerf"	"4365BM"	"4365BM"	"MELISKERKE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	1511	0,00	92,31
"8716902000001"	"Enduris Netgebied"	"Kaasboerweg"	"4365NA"	"4365NC"	"MELISKERKE"	"NL"	"ELK"	"KVB"	19	68,42	94,74	78,95	"3x25"	4835	94,74	89,47
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kaasboerweg"	"4365NA"	"4365ND"	"MELISKERKE"	"NL"	"GAS"	"KVB"	23	100,00	91,30	86,96	"G4"	1667	0,00	69,57
"8716902000001"	"Enduris Netgebied"	"Rapenburgweg"	"4365ND"	"4365ND"	"MELISKERKE"	"NL"	"ELK"	"KVB"	19	73,68	100,00	73,68	"3x25"	10938	78,95	78,95
"8716902000001"	"Enduris Netgebied"	"Meliskerkseweg"	"4365NE"	"4365NG"	"MELISKERKE"	"NL"	"ELK"	"KVB"	14	85,71	92,86	71,43	"3x25"	2626	92,86	78,57
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Meliskerkseweg"	"4365NE"	"4365NL"	"MELISKERKE"	"NL"	"GAS"	"KVB"	36	100,00	100,00	80,56	"G4"	2442	0,00	83,33
"8716902000001"	"Enduris Netgebied"	"Mariekerkseweg"	"4365NH"	"4365NL"	"MELISKERKE"	"NL"	"ELK"	"KVB"	35	77,14	100,00	57,14	"3x25"	8856	97,14	82,86
"8716902000001"	"Enduris Netgebied"	"Kruisweg"	"4365NM"	"4365NN"	"MELISKERKE"	"NL"	"ELK"	"KVB"	15	100,00	100,00	80,00	"3x25"	8715	93,33	80,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kruisweg"	"4365NM"	"4371AA"	"MELISKERKE"	"NL"	"GAS"	"KVB"	37	100,00	100,00	78,38	"G4"	2479	0,00	78,38
"8716902000001"	"Enduris Netgebied"	"Poppendamseweg"	"4365SB"	"4365SB"	"MELISKERKE"	"NL"	"ELK"	"KVB"	11	72,73	81,82	90,91	"3x25"	3757	81,82	81,82
"8716902000001"	"Enduris Netgebied"	"Kelderweg"	"4365SC"	"4371AA"	"MELISKERKE"	"NL"	"ELK"	"KVB"	24	95,83	100,00	50,00	"3x25"	5461	79,17	70,83
"8716902000001"	"Enduris Netgebied"	"Dorpsplein"	"4371AB"	"4371AD"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	34	97,06	100,00	55,88	"3x25"	5505	73,53	70,59
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Dorpsplein"	"4371AB"	"4371AD"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	37	100,00	100,00	81,08	"G4"	2355	0,00	62,16
"8716902000001"	"Enduris Netgebied"	"Weststraat"	"4371AE"	"4371AE"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	13	76,92	100,00	84,62	"1x35"	2468	84,62	84,62
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Weststraat"	"4371AE"	"4371AE"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	92,31	"G4"	1479	0,00	84,62
"8716902000001"	"Enduris Netgebied"	"Weststraat"	"4371AG"	"4371AG"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	10	80,00	100,00	70,00	"3x25"	2591	90,00	90,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Weststraat"	"4371AG"	"4371AG"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	1124	0,00	90,00
"8716902000001"	"Enduris Netgebied"	"Weststraat"	"4371AH"	"4371AH"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	18	83,33	100,00	88,89	"1x35"	1897	100,00	100,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Weststraat"	"4371AH"	"4371AH"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	94,44	"G4"	1191	0,00	100,00
"8716902000001"	"Enduris Netgebied"	"Weststraat"	"4371AJ"	"4371AK"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	23	65,22	100,00	78,26	"1x35"	1953	86,96	86,96
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Weststraat"	"4371AJ"	"4371AK"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	95,65	"G4"	1133	0,00	86,96
"8716902000001"	"Enduris Netgebied"	"Kerkstraat"	"4371AL"	"4371AL"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	11	90,91	90,91	72,73	"3x25"	2475	90,91	81,82
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kerkstraat"	"4371AL"	"4371AP"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	26	100,00	92,31	84,62	"G4"	1860	0,00	73,08
"8716902000001"	"Enduris Netgebied"	"Kerkstraat"	"4371AM"	"4371AM"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	19	100,00	94,74	89,47	"3x25"	2114	84,21	63,16
"8716902000001"	"Enduris Netgebied"	"Kerkstraat"	"4371AN"	"4371AN"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	18	100,00	16,67	83,33	"3x25"	2562	44,44	11,11
"8716902000001"	"Enduris Netgebied"	"Kerkstraat"	"4371AP"	"4371AP"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	14	50,00	92,86	78,57	"3x25"	2028	78,57	78,57
"8716902000001"	"Enduris Netgebied"	"Cithershillsingel"	"4371AR"	"4371AR"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	14	78,57	100,00	57,14	"1x35"	2570	85,71	85,71
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Cithershillsingel"	"4371AR"	"4371AR"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1140	0,00	85,71
"8716902000001"	"Enduris Netgebied"	"Cithershillsingel"	"4371AS"	"4371AS"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	18	55,56	100,00	88,89	"1x35"	1748	83,33	77,78
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Cithershillsingel"	"4371AS"	"4371AS"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	1091	0,00	77,78
"8716902000001"	"Enduris Netgebied"	"Cithershillsingel"	"4371AT"	"4371AV"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	18	72,22	100,00	88,89	"1x35"	1811	83,33	83,33
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Cithershillsingel"	"4371AT"	"4371AV"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	1245	0,00	83,33
"8716902000001"	"Enduris Netgebied"	"Korte Bergstraat"	"4371AW"	"4371AX"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	20	90,00	100,00	55,00	"1x35"	2808	80,00	75,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Duinstraat"	"4371AX"	"4371AX"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1193	0,00	78,95
"8716902000001"	"Enduris Netgebied"	"Duinstraat"	"4371AZ"	"4371AZ"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	11	90,91	81,82	72,73	"3x25"	3099	72,73	72,73
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Duinstraat"	"4371AZ"	"4371AZ"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	12	100,00	100,00	66,67	"G4"	3202	0,00	58,33
"8716902000001"	"Enduris Netgebied"	"De Ruyterstraat"	"4371BA"	"4371BA"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	14	85,71	100,00	100,00	"3x25"	2178	92,86	92,86
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Ruyterstraat"	"4371BA"	"4371BA"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1349	0,00	92,86
"8716902000001"	"Enduris Netgebied"	"De Ruyterstraat"	"4371BB"	"4371BB"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	15	73,33	100,00	86,67	"3x25"	2305	93,33	86,67
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Ruyterstraat"	"4371BB"	"4371BB"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	1400	0,00	86,67
"8716902000001"	"Enduris Netgebied"	"De Ruyterstraat"	"4371BC"	"4371BC"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	14	78,57	100,00	50,00	"3x25"	2141	92,86	92,86
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Ruyterstraat"	"4371BC"	"4371BC"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1383	0,00	92,86
"8716902000001"	"Enduris Netgebied"	"Evertsenstraat"	"4371BD"	"4371BD"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	22	86,36	100,00	81,82	"3x25"	2038	81,82	86,36
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Evertsenstraat"	"4371BD"	"4371BD"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	100,00	"G4"	1284	0,00	85,71
"8716902000001"	"Enduris Netgebied"	"Evertsenstraat"	"4371BE"	"4371BE"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	18	83,33	100,00	83,33	"3x25"	3087	94,44	88,89
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Evertsenstraat"	"4371BE"	"4371BE"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	1816	0,00	82,35
"8716902000001"	"Enduris Netgebied"	"Van Speijkstraat"	"4371BG"	"4371BH"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	26	76,92	100,00	96,15	"3x25"	2347	100,00	96,15
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Van Speijkstraat"	"4371BG"	"4371BH"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	26	100,00	100,00	96,15	"G4"	1311	0,00	92,31
"8716902000001"	"Enduris Netgebied"	"Doormanstraat"	"4371BJ"	"4371BJ"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	12	91,67	100,00	100,00	"3x25"	2467	83,33	83,33
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Doormanstraat"	"4371BJ"	"4371BJ"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	12	100,00	100,00	100,00	"G4"	1119	0,00	83,33
"8716902000001"	"Enduris Netgebied"	"De Boisotstraat"	"4371BK"	"4371BK"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	15	93,33	100,00	100,00	"3x25"	2280	100,00	100,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Boisotstraat"	"4371BK"	"4371BK"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	1383	0,00	100,00
"8716902000001"	"Enduris Netgebied"	"De Boisotstraat"	"4371BL"	"4371BL"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	11	81,82	100,00	100,00	"3x25"	1998	81,82	81,82
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Boisotstraat"	"4371BL"	"4371BL"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	1399	0,00	81,82
"8716902000001"	"Enduris Netgebied"	"De Boisotstraat"	"4371BM"	"4371BM"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	12	83,33	100,00	91,67	"3x25"	1819	100,00	100,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Boisotstraat"	"4371BM"	"4371BM"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	12	100,00	100,00	91,67	"G4"	1317	0,00	100,00
"8716902000001"	"Enduris Netgebied"	"Trompstraat"	"4371BN"	"4371BN"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	12	66,67	100,00	100,00	"3x25"	2626	91,67	75,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Trompstraat"	"4371BN"	"4371BN"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	12	100,00	100,00	100,00	"G4"	1172	0,00	75,00
"8716902000001"	"Enduris Netgebied"	"Banckertstraat"	"4371BP"	"4371BP"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	21	85,71	100,00	100,00	"3x25"	2352	100,00	100,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Banckertstraat"	"4371BP"	"4371BP"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	100,00	"G4"	1336	0,00	85,71
"8716902000001"	"Enduris Netgebied"	"Banckertstraat"	"4371BR"	"4371BR"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	20	100,00	90,00	85,00	"3x25"	1582	70,00	55,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Banckertstraat"	"4371BR"	"4371BR"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	20	100,00	90,00	100,00	"G4"	1256	0,00	55,00
"8716902000001"	"Enduris Netgebied"	"Naereboutstraat"	"4371BS"	"4371BS"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	24	87,50	100,00	75,00	"3x25"	2460	87,50	83,33
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Naereboutstraat"	"4371BS"	"4371BS"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	24	100,00	100,00	100,00	"G4"	1415	0,00	83,33
"8716902000001"	"Enduris Netgebied"	"Stationsstraat"	"4371BT"	"4371BT"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	34	79,41	100,00	79,41	"1x35"	2709	97,06	97,06
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Stationsstraat"	"4371BT"	"4371BT"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	33	100,00	100,00	100,00	"G4"	1184	0,00	96,97
"8716902000001"	"Enduris Netgebied"	"Tramstraat"	"4371BV"	"4371BV"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	17	94,12	100,00	58,82	"1x35"	4127	58,82	52,94
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Tramstraat"	"4371BV"	"4371BV"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	17	100,00	100,00	94,12	"G4"	1841	0,00	52,94
"8716902000001"	"Enduris Netgebied"	"Tramstraat"	"4371BW"	"4371BW"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	11	100,00	81,82	54,55	"3x25"	4424	81,82	72,73
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Tramstraat"	"4371BW"	"4371BX"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	30	100,00	100,00	93,33	"G4"	2229	0,00	80,00
"8716902000001"	"Enduris Netgebied"	"Tramstraat"	"4371BX"	"4371BX"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	22	81,82	100,00	50,00	"1x35"	3887	77,27	72,73
"8716902000001"	"Enduris Netgebied"	"Anthonissenstraat"	"4371BZ"	"4371BZ"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	23	73,91	100,00	82,61	"3x25"	2637	95,65	95,65
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Anthonissenstraat"	"4371BZ"	"4371BZ"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	95,65	"G4"	1882	0,00	91,30
"8716902000001"	"Enduris Netgebied"	"Kerkhoflaan"	"4371CA"	"4371CB"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	22	86,36	100,00	54,55	"3x25"	2396	86,36	86,36
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kerkhoflaan"	"4371CA"	"4371CB"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	95,24	"G4"	1600	0,00	80,95
"8716902000001"	"Enduris Netgebied"	"Kerkhoflaan"	"4371CC"	"4371CD"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	29	75,86	100,00	79,31	"3x25"	2806	93,10	93,10
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kerkhoflaan"	"4371CC"	"4371CD"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	29	100,00	100,00	82,76	"G4"	1792	0,00	93,10
"8716902000001"	"Enduris Netgebied"	"De Walestraat"	"4371CE"	"4371CE"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	25	60,00	100,00	64,00	"3x25"	3013	96,00	88,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Walestraat"	"4371CE"	"4371CE"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	25	100,00	100,00	96,00	"G4"	1510	0,00	88,00
"8716902000001"	"Enduris Netgebied"	"Van Strijenstraat"	"4371CG"	"4371CH"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	15	80,00	100,00	53,33	"3x25"	2467	100,00	86,67
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Van Strijenstraat"	"4371CG"	"4371CH"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	1596	0,00	86,67
"8716902000001"	"Enduris Netgebied"	"Braamhof"	"4371CK"	"4371CK"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	31	83,87	100,00	80,65	"3x25"	2702	96,77	87,10
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Braamhof"	"4371CK"	"4371CK"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	30	100,00	100,00	100,00	"G4"	1510	0,00	86,67
"8716902000001"	"Enduris Netgebied"	"Boomgaard"	"4371CL"	"4371CL"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	24	79,17	100,00	79,17	"3x25"	2539	100,00	87,50
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Boomgaard"	"4371CL"	"4371CL"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	24	100,00	100,00	100,00	"G4"	1254	0,00	87,50
"8716902000001"	"Enduris Netgebied"	"Boomgaard"	"4371CM"	"4371CM"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	25	96,00	100,00	68,00	"3x25"	2662	96,00	88,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Boomgaard"	"4371CM"	"4371CM"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	24	100,00	100,00	95,83	"G4"	1429	0,00	87,50
"8716902000001"	"Enduris Netgebied"	"Welle"	"4371EA"	"4371EA"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	16	100,00	87,50	93,75	"1x35"	1372	81,25	75,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Welle"	"4371EA"	"4371EA"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	707	0,00	84,62
"8716902000001"	"Enduris Netgebied"	"Tulpstraat"	"4371EB"	"4371EB"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	27	92,59	100,00	77,78	"3x25"	3665	88,89	85,19
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Tulpstraat"	"4371EB"	"4371EB"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	27	100,00	92,59	96,30	"G4"	1318	0,00	77,78
"8716902000001"	"Enduris Netgebied"	"Dahliastraat"	"4371EC"	"4371EC"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	10	10,00	100,00	100,00	"3x25"	757	90,00	90,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Dahliastraat"	"4371EC"	"4371ED"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	92,31	"G4"	1910	0,00	61,54
"8716902000001"	"Enduris Netgebied"	"Leliestraat"	"4371ED"	"4371ED"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	11	72,73	100,00	90,91	"3x25"	2605	63,64	63,64
"8716902000001"	"Enduris Netgebied"	"Burg Dregmansstraat"	"4371EE"	"4371EE"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	19	57,89	100,00	78,95	"3x25"	2781	84,21	68,42
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Burg Dregmansstraat"	"4371EE"	"4371EE"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	94,74	"G4"	1572	0,00	68,42
"8716902000001"	"Enduris Netgebied"	"Burg Dregmansstraat"	"4371EG"	"4371EH"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	15	93,33	93,33	53,33	"1x35"	2956	66,67	66,67
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Burg Dregmansstraat"	"4371EG"	"4371EJ"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	39	100,00	100,00	84,62	"G4"	1347	0,00	87,18
"8716902000001"	"Enduris Netgebied"	"Brouwerijstraat"	"4371EJ"	"4371EJ"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	26	96,15	100,00	76,92	"3x25"	3871	96,15	92,31
"8716902000001"	"Enduris Netgebied"	"Brouwerijstraat"	"4371EK"	"4371EK"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	63,64	"3x25"	2773	100,00	100,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Brouwerijstraat"	"4371EK"	"4371EK"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	90,91	"G4"	1425	0,00	90,91
"8716902000001"	"Enduris Netgebied"	"Badhuisstraat"	"4371EL"	"4371EL"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	14	85,71	100,00	57,14	"3x25"	3872	85,71	71,43
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Badhuisstraat"	"4371EL"	"4371EL"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	85,71	"G4"	2474	0,00	57,14
"8716902000001"	"Enduris Netgebied"	"Langeweegje"	"4371EM"	"4371EM"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	25	84,00	100,00	64,00	"1x35"	2966	80,00	80,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Langeweegje"	"4371EM"	"4371EM"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	25	100,00	100,00	96,00	"G4"	1419	0,00	80,00
"8716902000001"	"Enduris Netgebied"	"Braamweg"	"4371EN"	"4371EN"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	13	84,62	92,31	46,15	"3x25"	6334	92,31	76,92
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Braamweg"	"4371EN"	"4371EP"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	27	100,00	96,30	85,19	"G4"	1948	0,00	74,07
"8716902000001"	"Enduris Netgebied"	"Middelburgsestraat"	"4371EP"	"4371EP"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	19	84,21	100,00	68,42	"3x25"	2865	78,95	78,95
"8716902000001"	"Enduris Netgebied"	"Middelburgsestraat"	"4371ER"	"4371ER"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	18	88,89	100,00	72,22	"3x25"	5736	77,78	83,33
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Middelburgsestraat"	"4371ER"	"4371ER"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	16	100,00	93,75	93,75	"G4"	1824	0,00	81,25
"8716902000001"	"Enduris Netgebied"	"Middelburgsestraat"	"4371ES"	"4371ES"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	18	83,33	83,33	55,56	"3x25"	3464	77,78	72,22
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Middelburgsestraat"	"4371ES"	"4371ES"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	15	100,00	86,67	86,67	"G4"	1678	0,00	73,33
"8716902000001"	"Enduris Netgebied"	"Middelburgsestraat"	"4371ET"	"4371ET"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	20	75,00	100,00	70,00	"3x25"	2217	90,00	80,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Middelburgsestraat"	"4371ET"	"4371ET"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	90,48	"G4"	1700	0,00	76,19
"8716902000001"	"Enduris Netgebied"	"Middelburgsestraat"	"4371EV"	"4371EV"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	15	80,00	100,00	66,67	"3x25"	2981	86,67	86,67
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Middelburgsestraat"	"4371EV"	"4371EV"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	78,57	"G4"	1997	0,00	85,71
"8716902000001"	"Enduris Netgebied"	"Biggekerksestraat"	"4371EW"	"4371EW"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	19	94,74	100,00	47,37	"3x25"	3471	84,21	73,68
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Biggekerksestraat"	"4371EW"	"4371EW"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	94,74	"G4"	1735	0,00	73,68
"8716902000001"	"Enduris Netgebied"	"Biggekerksestraat"	"4371EX"	"4371EX"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	18	66,67	100,00	77,78	"3x25"	2812	88,89	77,78
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Biggekerksestraat"	"4371EX"	"4371EX"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	18	100,00	94,44	100,00	"G4"	1286	0,00	72,22
"8716902000001"	"Enduris Netgebied"	"Biggekerksestraat"	"4371EZ"	"4371GA"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	66	77,27	90,91	77,27	"3x25"	5078	83,33	81,82
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Biggekerksestraat"	"4371EZ"	"4371GA"	"KOUDEKERKE"	"NL"	"GAS"	"KVB"	46	100,00	56,52	78,26	"G4"	1512	0,00	65,22
"8716902000001"	"Enduris Netgebied"	"Couburgstraat"	"4371GJ"	"4371GK"	"KOUDEKERKE"	"NL"	"ELK"	"KVB"	27	55,56	96,30	81,48	"1x35"	2657	96,30	96,30
